snid,label_name,label_id,sim_z,observation_count,time_span,observed_band_count,peak_flux_all,time_of_peak_all,amplitude_all,mean_flux_all,std_flux_all,total_snr,g_peak_flux,g_time_of_peak,g_mean_flux,g_std_flux,g_amplitude,r_peak_flux,r_time_of_peak,r_mean_flux,r_std_flux,r_amplitude,i_peak_flux,i_time_of_peak,i_mean_flux,i_std_flux,i_amplitude,z_peak_flux,z_time_of_peak,z_mean_flux,z_std_flux,z_amplitude,peak_color_g_minus_r,peak_color_r_minus_i,peak_color_i_minus_z
236198,II,2,0.4841,37,74.80799999999726,4,1.6774244377012475,52.85899999999674,1.7806053058389697,0.7075795546400935,1.1152857917083419,2.1756363228294813,1.672467313068082,45.84700000000157,0.6846343229977171,1.1368041046773545,1.7767011839884108,1.61689542640076,52.85099999999511,0.686972088466037,1.0836785582170443,1.6358254182207552,1.6774244377012475,52.85899999999674,0.7355816380482282,1.1181803428335182,1.7335824202410322,1.650501794878367,62.854999999995925,0.7209237040295218,1.1186354529021887,1.730006634176864,-0.1421536544694149,0.15481407757168397,-0.06879832730249172
236249,Ia,1,0.5745,97,128.91799999999785,4,1.8547310172139422,66.1099999999933,2.0232112923288885,0.6208919015187213,1.1258192034919074,2.5151589674647883,1.3771240423464561,66.09399999999732,0.24312246886311345,0.8360473642224678,1.761551988564182,1.8547310172139422,66.1099999999933,0.6531219840381056,1.153509342503333,1.901621764093357,1.8540630118664212,61.109999999993306,0.7098282978435677,1.176510922261259,1.9217384836845988,1.832445041174111,61.117999999994936,0.7269769827260885,1.1770145473714162,1.9365137424788932,1.2252855148597466,-0.0016936964722754442,-0.05483165263530817
236273,II,2,0.4044,78,115.72600000000239,4,1.6157396886191548,53.81199999999808,1.70687133673295,0.5735330281503087,0.9541498178554909,2.34697818987152,1.4772659954248526,52.90200000000186,0.458419533345695,0.856847218599796,1.580309003570605,1.4502491083193612,56.80500000000029,0.5103131252444355,0.882426020269413,1.538925450303585,1.6157396886191548,53.81199999999808,0.6268258044768246,0.9902307843534278,1.70687133673295,1.6040099324122303,53.82800000000134,0.6661663659586841,1.03025387673418,1.6829389016697796,-0.0699470619211636,0.42630139461845434,-0.030062575557157217
236325,II,2,0.6644,98,97.00400000000081,4,1.5125509929042107,2.186999999998079,1.740678425227455,0.3620299692218087,0.758260128168626,2.2875846559154045,0.9067658895407278,84.04299999999785,-0.1663689374685913,0.611062028724879,1.4851249265598219,1.2911467617318857,2.139999999999418,0.24004951713119502,0.5867525282951597,1.32436477820229,1.4256972133625911,2.1560000000026776,0.4580213068800654,0.7547990750707231,1.4560470284409572,1.5125509929042107,2.186999999998079,0.608983140345186,0.878431355727682,1.5125509929042107,1.0476184327908458,0.35185863874192597,0.2247799853307951
236358,II,2,0.5099,133,134.90699999999924,4,1.6865468990630064,18.067000000002736,1.823930455125564,0.5515149565907494,0.8664991480272425,2.7003866976652273,1.6865468990630064,18.067000000002736,0.45218259940678307,0.9309163628927213,1.823930455125564,1.3240765797394864,33.99700000000303,0.5031691012236008,0.7632615609330391,1.3269847690628884,1.3543005623453597,59.88300000000163,0.6392340236119223,0.8813632013146915,1.3831149053420688,1.4119562379304016,45.942000000002736,0.587334144721706,0.8485616571101635,1.4400427767093402,-0.9363394201262708,0.07918707533748046,0.15036752569867431
236360,II,2,1.0561,97,146.98400000000402,4,1.4940153747571439,90.03899999999703,1.6706168864003255,0.5511321029040034,0.8849804412384196,2.4027105634628394,1.2415464805965484,64.97600000000239,0.16992034124071295,0.7166914651876668,1.511749711344983,1.433929765608464,50.97600000000239,0.6267897662686827,0.9053807630088291,1.4877179909261877,1.4940153747571439,90.03899999999703,0.6085153365370354,0.923399898654805,1.6706168864003255,1.4413808849165113,146.98400000000402,0.648990394538715,0.9087426836968311,1.4864729852063823,0.504339816120495,0.15556343342717027,-0.13622986646039145
236420,II,2,0.4391,133,134.90699999999924,4,1.4107772333772097,45.13300000000163,1.5537616983900042,0.4737989068427329,0.7686667566947278,2.6222983987120196,1.3785795761157749,52.85599999999977,0.2574058938596649,0.6333681196010652,1.4724199966980716,1.326745379565322,33.99700000000303,0.48676125809270343,0.7308507905540809,1.3714742456369282,1.3565994357249709,52.88300000000163,0.5227595755059269,0.761945089362111,1.3728623138945697,1.4107772333772097,45.13300000000163,0.5681937811974966,0.864477087060316,1.5537616983900042,-0.1356098448360383,0.0781964376638558,0.14128869237265748
236474,Ia,1,1.0166,137,148.93799999999464,4,1.3666097103924297,71.02799999999843,1.5583485087616198,0.16482315928824784,0.5747850365242042,2.2534055262076507,1.1065308538223813,33.88699999999517,0.08714330908557155,0.4757524573298215,1.3516417261935216,0.9684829485539351,71.01599999999598,0.08120468548697535,0.423883317748858,1.1431397591045913,1.3666097103924297,71.02799999999843,0.19349131380934378,0.6224555722630243,1.5350408132511606,1.342817314635733,79.06699999999546,0.26885935774886893,0.666079404487249,1.5431985856376467,-0.3801679951875222,1.071117669056539,-0.06223112076616536
236498,Ib,32,0.699,123,143.89400000000023,4,1.746322765089953,23.00800000000163,1.8781769804915063,0.5198636208253883,0.9216719050038487,2.589573959993516,1.5544891600038189,50.859000000004016,0.1355799205820745,0.7137962253986563,1.745309059940828,1.5233562066547928,11.988000000004831,0.37271162592931373,0.7610123368320212,1.565635340055644,1.73559889969818,22.984000000004016,0.5794401321870271,0.9406455453673161,1.742388088560112,1.746322765089953,23.00800000000163,0.7573028093020202,1.0520913290502858,1.746322765089953,-0.0801502075786379,0.5434963940649583,0.02730545608348994
236507,II,2,0.4413,51,69.93799999999464,4,1.3960248966085933,58.91399999999703,1.481643246275584,0.3927666237167438,0.7415100483047631,2.1517258532043435,1.3259259557714662,58.882999999994354,0.35406472867095556,0.7243896701790393,1.424946939162113,1.1928461151888416,58.8949999999968,0.36448713301928776,0.68406714669579,1.236789099409293,1.3960248966085933,58.91399999999703,0.43068229892984394,0.7859650037562614,1.4424170505313187,1.3352572564345317,69.93799999999464,0.41687111712369224,0.7559812295518549,1.3352572564345317,-0.3521646750186002,0.5354021446410657,-0.1587661419867603
236522,Ia,1,1.0563,135,173.82400000000052,4,1.5519376953648372,44.05500000000029,1.7416242575038121,0.45092992164709367,0.8632208816329425,2.5474898711768663,1.5258219521566627,51.859000000004016,0.1575777748046722,0.715477425134331,1.7249309141923979,1.4369573306694496,50.875,0.2580383383705557,0.6387838538286843,1.551230355342972,1.53832233323144,45.01900000000023,0.5570631899434024,0.9208955190711692,1.6745856023029138,1.5519376953648372,44.05500000000029,0.6476259881930279,0.9712088555627397,1.5863284510397275,-0.22975944167149545,0.26195609680375376,0.035037062688105275
236527,II,2,0.6418,102,105.01200000000244,4,1.370698092575577,50.859000000004016,1.6214878645806303,0.3272060784098541,0.685741498050553,2.2580746416440567,1.370698092575577,50.859000000004016,-0.000176572931653943,0.6612972388899979,1.6214878645806303,1.3304137733491908,0.01600000000325963,0.30022789694659613,0.6310300871843645,1.3835281341697607,1.2746196190912382,45.01900000000023,0.3543229711832121,0.6556327112779505,1.4923412532549745,1.3392526340326996,45.03900000000431,0.5105435646585452,0.7445954616408889,1.3392526340326996,-0.10541534867781188,-0.14680616931260684,0.16997503731657726
236614,II,2,0.6121,116,128.87099999999919,4,1.5573868820595071,44.02300000000105,1.721150843749684,0.5739301701770182,0.855382856759098,2.6781964666008977,1.5493711523331772,50.859000000004016,0.29661602491979044,0.7397196675001649,1.7156691424009902,1.4158077276355432,30.0,0.67350154772226,0.9027499179389895,1.4158077276355432,1.5573868820595071,44.02300000000105,0.5949047743600226,0.8551046672086665,1.604841407611982,1.428620672671939,23.00800000000163,0.6401711892706495,0.8676244853240385,1.428620672671939,-0.3453232312535225,0.36593909503035416,-0.3326474051052226
236680,II,2,0.6433,102,105.01200000000244,4,1.5516939151272247,50.859000000004016,1.7739326474676453,0.34907081358261033,0.7126501440858718,2.233027267303337,1.5516939151272247,50.859000000004016,0.07498557238987445,0.7480068126671363,1.7739326474676453,1.228913405994688,0.01600000000325963,0.22729719297050247,0.5243488625097623,1.332660600270635,1.4681995860726125,44.02300000000105,0.4583603747044294,0.7252554081639846,1.4681995860726125,1.3457656931144881,23.00800000000163,0.503301896884015,0.7492513038499728,1.3457656931144881,-0.8420968661982037,0.6266926886644093,-0.31861133626611304
236686,II,2,0.9943,133,140.92599999999948,4,1.4931791206825153,71.01200000000244,1.6124765641284373,0.5007613553024048,0.8431216670737426,2.7130766880463173,1.3506356082589543,50.925999999999476,0.2535852067147813,0.578403233614083,1.4577305482459983,1.4931791206825153,71.01200000000244,0.5528851216707314,0.9027163951048464,1.567320503983987,1.4164740791002208,77.93699999999808,0.5300484437221348,0.8578460642371093,1.5554693042750196,1.4520932490177314,121.92199999999866,0.593029153706658,0.8852324689997896,1.514574314201648,0.3704491629438006,-0.19874617589686644,0.0924500842372111
236712,II,2,0.6926,59,105.70300000000134,4,1.6010817277840232,99.73500000000058,1.717087724927019,0.4736469942709951,0.8765430610811055,2.142997214613458,1.14705767102836,46.77799999999843,0.22094655642545893,0.6614962405983925,1.4191293077419758,1.6010817277840232,99.73500000000058,0.5736972478253191,0.9562280101337198,1.6641058268797242,1.4994121256722754,100.73500000000058,0.5387410688577424,0.9191407348916962,1.6236627073562047,1.3970705499594087,102.70700000000215,0.4824060102148185,0.8499455734328328,1.4969158168185153,1.1877920377278945,-0.26155937431860304,-0.26532990831429826
236737,Ia,1,0.616,100,133.80099999999948,4,1.834674974462744,67.97299999999814,2.1895745255372496,0.5081864570447153,1.0980311689262374,2.421629939073686,1.3560258571931227,15.078000000001339,0.015923636647331662,0.8712790175988395,1.7951149856303632,1.8014723135214712,59.0,0.5745031762054534,1.0635002504962823,1.916453948549925,1.834674974462744,67.97299999999814,0.4793794952397712,1.1908247994776162,2.1895745255372496,1.8209891764160495,59.02399999999761,0.7060983218075895,1.1343828512153227,1.8831501996832776,1.14524504351558,0.08428840199327067,-0.034730793955329214
236766,Ic,33,0.487,104,133.85899999999674,4,1.6566730458848502,59.12799999999697,1.8440420420410164,0.41904422223225773,0.8734896889095836,2.1645318804422558,1.4944328987263986,9.959999999999127,0.15479844358229886,0.8886130704949651,1.745777217889759,1.6372895476781746,59.10899999999674,0.41800859221942216,0.8188516200549968,1.7060688423272055,1.6058435390580892,50.06999999999971,0.4966985817411563,0.8971099885306321,1.7777891874348675,1.6566730458848502,59.12799999999697,0.5202407709287851,0.8708084377160547,1.6969938180432025,0.3671662309294232,-0.08054053919923104,0.13011700195509773
236798,II,2,0.1658,96,90.00800000000163,4,2.3911116137028023,23.00800000000163,2.3934383131338937,1.4364035235195698,1.7246010019096625,3.3982414601892024,2.2902572693945182,11.976000000002387,1.272709231492932,1.6031712303264092,2.2902572693945182,2.204662511748219,16.957000000002154,1.435097977826295,1.6941133989472261,2.204662511748219,2.2853322276438846,22.984000000004016,1.4978881176591183,1.757141157720545,2.2853322276438846,2.3911116137028023,23.00800000000163,1.5027091320300736,1.7906556193923615,2.3934383131338937,-0.21520617996678154,0.20282977833455337,0.2656708412915159
236853,II,2,0.6348,61,99.88300000000163,4,1.5207454715194824,69.89099999999598,1.6532125137753437,0.4041900248678961,0.8060590958393413,2.015901624703075,1.4462264017781632,98.88300000000163,0.31770583963073723,0.7368443807161156,1.5373404780963122,1.5207454715194824,69.89099999999598,0.49983981134154554,0.907064601817731,1.5608149411970518,1.271841606536499,59.01199999999517,0.35086736151598036,0.7212178414637325,1.4847268042986619,1.4255342204982635,99.88300000000163,0.42526608442196484,0.7974576103543167,1.5439439424829065,0.19263367378750756,-0.648694486350408,0.40236188621243296
236991,II,2,0.7576,99,119.86699999999837,4,1.5350408132511606,59.12799999999697,2.066996420449695,0.36574067498799134,0.921963494145613,2.1641258455951444,1.3259259557714662,113.90199999999459,-0.08544301214956092,0.8366944740633245,1.7435881501599038,1.4730488050885377,0.006999999997788109,0.3730530644244126,0.8042182502314296,1.5610178574478364,1.4608978427565478,44.09300000000076,0.19002621196950922,1.0273040795526418,2.0464951643347082,1.5350408132511606,59.12799999999697,0.6621107718078432,0.9140996329226501,1.5350408132511606,0.38315818417342745,-0.03145058074166294,0.1914477858627221
237013,II,2,0.2221,99,132.81300000000192,4,2.286456469746983,46.04699999999866,2.437211322624582,1.125154793712669,1.5468443906479277,2.985525789561471,2.286456469746983,46.04699999999866,1.1427114045737614,1.581796581762804,2.313445370426414,2.1550322287909704,46.06300000000192,1.1218104137571265,1.5686712382409833,2.3486163527383317,2.1535099893008374,59.00800000000163,1.1618669650623108,1.5558746132958723,2.165443171439582,2.056142262059052,59.02399999999761,1.068752515603405,1.4606310632260913,2.08064091507024,-0.33055668061080024,-0.003832464991483583,-0.24535077453389292
237067,II,2,0.5948,27,53.957000000002154,4,1.2412973871099933,52.96500000000378,1.4042006217013547,0.21266917130089177,0.5969584886732451,1.6030158117051216,1.0273496077747566,52.957000000002154,0.1767651256164882,0.48765037320193494,1.0941215958405615,1.2412973871099933,52.96500000000378,0.35609458493261886,0.6803293870253675,1.2412973871099933,1.2350231594952235,53.957000000002154,0.24261154137636678,0.62792342941211,1.2746196190912382,0.9413623357117611,48.95300000000134,0.0027114881158223545,0.5058224100087817,1.2219355998280053,0.5777756252281728,-0.016647615397020612,-0.8010148010466339
237129,Ia,1,0.9028,128,157.87099999999919,4,1.7780064614235083,22.984000000004016,1.929521100631104,0.5236695223593765,0.9369724393553276,2.639172071423069,1.2926990030439298,50.859000000004016,-0.02105873259193286,0.7114605765254423,1.6499187187354192,1.3416323357780544,30.0,0.377230743369856,0.7121411350970006,1.515343893088381,1.7780064614235083,22.984000000004016,0.6646981534834561,1.0116226489505005,1.786368051973334,1.6687585417509576,32.042999999997846,0.7326457685007577,1.0435829377158563,1.679582325349062,0.128529004165913,1.1232837247602254,-0.27839783117400557
237139,II,2,0.8428,161,174.90699999999924,4,1.161667412437736,68.91799999999785,1.530967681571915,0.17517386650124678,0.5357744375307367,2.3648622215248167,0.9972552898201031,68.87900000000081,0.09094003910101887,0.5335669010114704,1.4681552529679343,1.1082266563749286,82.03600000000006,0.2100239573829283,0.5230479655975312,1.3184807251745174,1.161667412437736,68.91799999999785,0.19255862323753933,0.5503787476999389,1.3738678703270681,0.9834909718151665,163.90699999999924,0.19715277291425337,0.5325450802109816,1.2369904646531478,0.3044824667330608,0.14417651098525056,-0.4869888774603752
237190,II,2,0.2482,89,109.98099999999977,4,2.0663259253620376,15.980999999999767,2.1123368357453174,0.9317584489814507,1.2660841731577408,2.6856139949947058,2.0663259253620376,15.980999999999767,0.668123841008037,1.1749929000540613,2.0904062028685066,1.7239479764316434,52.0940000000046,0.9703505333873886,1.21432495180464,1.7239479764316434,1.9884697702098755,10.961000000002969,1.0521005802856314,1.356603453534577,2.0429690733931802,1.8470788620657155,44.10599999999977,0.9499653219234929,1.2570381768736745,1.8917882613843138,-0.867282104567932,0.6707944489104983,-0.35782091980827574
237222,Ib,32,0.5354,128,157.87099999999919,4,1.323252100171687,50.859000000004016,1.639486489268586,0.27503354529290686,0.6523144901201742,2.331427373147869,1.323252100171687,50.859000000004016,0.09917658826041258,0.5632794709411895,1.4876756062599847,1.0453229787866574,53.984000000004016,0.20965408128201443,0.5151091113532745,1.2335037603411343,1.2545480771089739,60.03500000000349,0.33470673315799226,0.763768310492784,1.6076694366882427,1.227115082589125,58.02300000000105,0.3973942191356111,0.6566571700447943,1.2578704858232146,-0.7444825079338964,0.5634011713375829,-0.07276228890706893
237230,Ic,33,0.4329,45,83.0150000000067,4,1.5601458398490475,53.046000000002095,1.6689447344577337,0.3847971010248926,0.86998162933066,1.9367184722786717,1.3872118003137306,57.08899999999994,0.08198863278379706,0.7192503792015674,1.5407047833107623,1.5149460053080044,53.02300000000105,0.4660486556465667,0.8484508629693915,1.5223751060604735,1.4176377396522297,70.03500000000349,0.40976034753990465,0.8618083874175764,1.5147203736481347,1.5601458398490475,53.046000000002095,0.47721775388279764,0.967152237571863,1.640222969763638,0.331099625728148,-0.25189858831795225,0.36827514533074923
237265,II,2,0.8491,113,141.8050000000003,4,1.5964871337365443,116.84799999999814,1.8623699371228823,0.5764391805817036,0.9604202243200932,2.711066377518492,1.499549625905149,18.840000000003783,0.29466029941312794,0.8251978576835112,1.8125122842899826,1.5731037831639911,72.99300000000221,0.5859874929816659,0.9702901932571667,1.6642281646797454,1.5093369580176441,111.875,0.64220845729417,0.9743074319572781,1.6491400641442189,1.5964871337365443,116.84799999999814,0.6875674715653062,1.013133529924089,1.6372495002364105,0.18940116118555644,-0.16414218460496494,0.2241621086941894
237287,II,2,0.5852,101,131.81199999999808,4,1.4855794769846786,39.06999999999971,1.7420964023032444,0.33477957421296867,0.8123961105073757,2.2113797444325813,1.448551739201578,1.9369999999980791,0.21533963181825452,0.8438296754536219,1.7219754015859534,1.366982975977851,55.96099999999569,0.31631192172949363,0.7308654895829766,1.5130710342563365,1.4855794769846786,39.06999999999971,0.4456153475409836,0.8782417536361636,1.6664243725187595,1.3289908554494287,64.01199999999517,0.33100411209973796,0.7556940919441052,1.5402042998420598,-0.2122345463286922,0.3080744466473543,-0.4075189663064862
237303,Ia,1,0.7278,81,107.11299999999756,4,1.6636067081245203,9.027000000001863,1.9230885154423993,0.48947496253734085,0.9215173326067849,2.1308193903783104,1.3932241163612973,0.0,0.053751687539492124,0.843652682067038,1.7952541825808828,1.6269559514354475,0.9879999999975553,0.41309787860212893,0.8490099335274836,1.6778532263892134,1.5116160205691378,9.010999999998603,0.5613496429818378,0.8993604984284667,1.5610178574478364,1.6636067081245203,9.027000000001863,0.697544575774392,1.0148671603412314,1.7012311251272592,0.6032069796713677,-0.29636451599714786,0.39011377904885913
237322,II,2,0.7699,108,142.86299999999756,4,1.7611005389581422,14.179999999993015,1.8868853589860086,0.6988896926439766,1.0507223891746555,2.5881243404689,1.5708930362183922,83.93799999999464,0.47629275866391324,0.8827485060323618,1.7528931548845939,1.571009672309305,83.94199999999546,0.6376147963188188,0.9780893326314453,1.664002283356049,1.6311392502568112,75.05499999999302,0.7465966512795446,1.0397051443412986,1.6373105711068876,1.7611005389581422,14.179999999993015,0.8501100407819029,1.174710562093263,1.806600493107152,0.0002996374255967295,0.15419071565086412,0.3316049543146221
237438,II,2,0.4998,39,76.83599999999569,4,1.5280163411892014,71.83199999999488,1.680154141734373,0.5488555465850962,0.9544181873908782,2.253388556031994,1.4595432582804129,46.875,0.509962742433844,0.8710398932353484,1.472144789518084,1.500785172917456,58.890999999995984,0.5606315310803107,0.9456980253022093,1.5318364241328644,1.5167997040816243,59.882999999994354,0.5513783603762992,1.0119794431179792,1.6722826247889206,1.5280163411892014,71.83199999999488,0.571015353780278,0.9642569069571372,1.5619476714170957,0.10663591603195964,0.041316770491973395,0.02890985458567894
237494,II,2,0.2041,88,68.94600000000355,4,2.307709923404807,0.046999999998661224,2.3212731573571648,1.2378922228281848,1.567278509422803,3.209080760141036,2.010299956639812,0.0,0.8889084306802875,1.3033052404914292,2.0368005035734504,2.0737183503461227,0.008000000001629815,1.2759261783812823,1.534100645036015,2.0737183503461227,2.215901813204032,0.023999999997613486,1.3364415393123237,1.61856908920877,2.215901813204032,2.307709923404807,0.046999999998661224,1.3192456890000812,1.6518539661337985,2.307709923404807,0.15999977902609464,0.3580354639716041,0.23078565329726822
237642,II,2,1.0465,149,162.93799999999464,4,1.5402042998420598,40.88699999999517,1.6895752157599382,0.16944804978366693,0.5706076411150943,2.2830416376694447,1.5402042998420598,40.88699999999517,0.10507909406510123,0.6339517805629478,1.6350914983243756,1.095169351431755,59.13699999999517,0.22681037194935968,0.5255650219040838,1.2779757462232233,1.2375437381428744,72.96499999999651,0.13330680399968375,0.5863707689715707,1.4985862088175177,1.1670217957902564,46.929999999993015,0.20142276950392005,0.5058420484312203,1.2528045037457063,-1.1717388107630335,0.38212228469318926,-0.18812738104798113
237768,II,2,0.753,51,103.70300000000134,4,1.4522465745204372,72.79300000000512,1.6278776945799713,0.346358862434305,0.7819082966579244,1.90376391218494,1.2258259914618934,46.79699999999866,0.1504632606046203,0.6808486656223351,1.4905203093633488,1.3291944150884512,72.77300000000105,0.3935108585799516,0.7631284923533584,1.4646236602294624,1.3714373174041008,90.76200000000244,0.33992992070114547,0.7400360264126581,1.464817305625984,1.4522465745204372,72.79300000000512,0.4477831720609135,0.8801981450465198,1.568072590294782,0.2728611735626701,0.11054359398145702,0.21017811378338014
237791,II,2,0.6166,117,150.8399999999965,4,1.5663196215248114,46.07799999999406,1.6994040818153375,0.34507616402631913,0.742501877032361,2.4413975958955185,1.5663196215248114,46.07799999999406,0.5121086445527767,0.9104900462142076,1.6660309982927246,1.1634595517699902,58.10199999999895,0.296642280745226,0.5904772734225895,1.304619762853121,1.2757719001649315,67.0,0.318964858828859,0.6482345311783266,1.3972793788535927,1.2100508498751372,67.02399999999761,0.18696405850446432,0.6049070878084916,1.468790262099611,-1.0544703833258764,0.298861762114768,-0.17427475017772553
237812,Ia,1,0.2919,35,68.83599999999569,4,2.3981136917305026,51.882999999994354,2.437243061177006,1.2124727710578425,1.680021664435129,2.7460717055583173,2.26030994579492,50.882999999994354,1.0746615167395546,1.5698437022023097,2.313192063634804,2.394976719554564,50.890999999995984,1.2922980426871218,1.7388420026329163,2.395412544354658,2.3981136917305026,51.882999999994354,1.3114552907003783,1.7537225161689443,2.4090433451638007,2.2030328870147105,43.87899999999354,1.123173780771332,1.587881315085703,2.2188321105379423,0.3382641651180972,0.00787402793802293,-0.4901763613873038
237841,II,2,0.9228,85,117.01499999999942,4,1.5547313766759665,27.949000000000524,1.9885143658336661,0.4760532344081069,0.928287222518509,2.283535809899029,1.2119210843085093,27.940999999998894,-0.18499357861801297,0.8408401830869479,1.7817553746524688,1.5547313766759665,27.949000000000524,0.6187864157518492,0.892868207575728,1.6078194631596596,1.4189638307036225,27.957000000002154,0.630053187547802,1.0621253233339998,1.9432966145666548,1.3546845539547285,56.96100000000297,0.48829849368899114,0.7523513395591198,1.4950028664386243,0.8951111549091411,-0.3509064920096996,-0.16758207783251308
237852,Ib,32,0.3408,133,140.92599999999948,4,2.485011214578573,47.89400000000023,2.497547455672419,1.1739906520063004,1.636573246293436,3.320925392554836,1.9893608137762475,37.109000000004016,0.7930917579239933,1.2771497896831483,2.0274596966468166,2.2314695904306814,38.167999999997846,1.1249632915118966,1.568425924900946,2.2408935522174858,2.4305587695227575,47.86300000000483,1.2574870158523672,1.6857083397224533,2.437060532817116,2.485011214578573,47.89400000000023,1.343888582498897,1.7565309470703474,2.487241631921708,0.6100655123259012,0.5000772101022157,0.13660751733329934
237866,II,2,0.7209,45,94.83599999999569,4,1.554610285226164,93.83599999999569,1.6635124704151556,0.4353118732691191,0.8258692975426143,1.9295859457614997,1.252610340567373,37.929999999993015,0.27016726544031294,0.7589142128304145,1.4488608456074408,1.554610285226164,93.83599999999569,0.5085401927859813,0.8869636407289422,1.554610285226164,1.500648063371912,93.84399999999732,0.4587955930557103,0.8344191629056932,1.5727786950481517,1.3905818785504354,93.84799999999814,0.46756404091359133,0.7941102192937294,1.4491851707276846,0.7867443330074142,-0.13903401697872203,-0.28542493805853814
237927,II,2,0.4317,110,97.02799999999843,4,1.9644010711627313,33.98099999999977,1.9644010711627313,1.1365432252595888,1.3872598932391251,3.2485411565185776,1.9644010711627313,33.98099999999977,1.1010027258732045,1.3764574826812803,1.9644010711627313,1.9493412067704974,45.09000000000378,1.1372936765794528,1.3821787058271655,1.9493412067704974,1.9039577085231705,26.0,1.1390514794680737,1.383500469949517,1.9039577085231705,1.874307833128039,26.023999999997613,1.1663547510087813,1.4049772201846509,1.874307833128039,-0.03807013143320204,-0.11481883041463975,-0.07509421628342972
237974,Ia,1,0.785,128,157.87099999999919,4,1.5512059437479062,69.11300000000483,1.6387088446176519,0.3810716265153068,0.7478942871845502,2.424117814819357,1.4785664955938433,50.859000000004016,0.19795904383588753,0.6895867783082382,1.5802633412341207,1.1815577738627863,44.88999999999942,0.276944623674539,0.5305874611701313,1.2311891454826676,1.3628593029586802,52.0,0.45012191514220934,0.7733775844610146,1.4557125815397371,1.5512059437479062,69.11300000000483,0.5224831536120016,0.8516773970476789,1.608921638952615,-0.7797764838210832,0.4790577816167445,0.48804870208432993
238016,II,2,0.8059,52,92.87099999999919,4,1.6304278750250238,78.92599999999948,1.8572118423168924,0.6106303728975192,0.99718482774173,2.26580423101951,1.4065401804339552,53.90299999999843,0.23368758824181887,0.8992242262911598,1.7386220279179425,1.500236474825639,61.89899999999761,0.6658877172489571,1.0080316939635263,1.5529843938913834,1.497758718287268,61.90699999999924,0.631779273152489,0.9278736760252128,1.5750607721022472,1.6304278750250238,78.92599999999948,0.7550799734593251,1.0818247524844156,1.68618028884846,0.24280669149008463,-0.0063971549013562634,0.34101538993433445
238043,II,2,0.8878,85,108.0,4,1.0993352776859577,59.95300000000134,1.2572704822988832,0.16276801229349797,0.4959416884986947,2.0671599940696,0.927319024959656,59.940999999998894,0.15977873377027704,0.4935146943022657,1.1331235754026197,1.0993352776859577,59.95300000000134,0.2135833766770436,0.5237397250975615,1.171667958874787,0.8847387377696317,75.0109999999986,0.1396305825833857,0.3962757742332486,0.9854713832895877,1.0969100130080565,107.0,0.13340033279961191,0.5371705294406045,1.2555860490185573,0.4766318794995499,-0.5981816038327414,0.5915928073373967
238086,II,2,1.0952,95,121.96499999999651,4,1.3207692283386865,115.98500000000058,1.5058280338548362,0.14579924339018907,0.5614549158002091,2.083426652584141,0.9421073089893555,29.210999999995693,-0.06442685447745602,0.4948707876110029,1.2982415784964862,1.0937717814987298,120.97299999999814,0.15350100026229513,0.48413582159626584,1.2235738110546874,1.3207692283386865,115.98500000000058,0.20591200234656692,0.6434456931042168,1.4302524799031076,1.2895889525425968,17.254000000000815,0.23681242016493195,0.5663454133918239,1.3866951117756183,0.4196797009387643,0.6055541357056824,-0.08201332954099916
238132,Ib,32,0.292,24,38.96800000000076,4,1.7059491949102956,37.9800000000032,1.8047526021504605,0.6004418347868055,1.0815326989059688,1.8495542926188104,1.5843312243675307,37.96800000000076,0.4366661154858148,0.9690882680061218,1.6445764388522377,1.6744018128452818,37.97200000000157,0.6130049198943353,1.0868022807081168,1.7273134773527603,1.7059491949102956,37.9800000000032,0.7009264306055429,1.1302795942923198,1.7059491949102956,1.6219029608912305,38.96800000000076,0.6109439229705421,1.1025741545471257,1.7391766319107298,0.23060033718642817,0.08051201164333,-0.21477976005197486
238169,Ia,1,0.7738,96,127.90600000000268,4,1.5705429398818975,67.98800000000483,1.899382705533265,0.1794444848641911,0.8556020106036607,2.1088253821405845,1.146128035678238,8.168000000005122,-0.2817507719278848,0.8953347999195908,1.7491176623563223,1.327767489902729,62.06600000000617,0.23222106497007788,0.6586189670469134,1.4592567495234319,1.5705429398818975,67.98800000000483,0.1896248109311797,0.9138089651464695,1.8424220033576497,1.5245259366263757,67.99600000000646,0.4322047300742949,0.8518327818558942,1.592298920245912,0.48227599096542995,0.6296370546003925,-0.11840013760738163
238278,II,2,1.0519,93,134.01900000000023,4,2.151676230847048,0.0,2.2181414681576777,0.6435709451318056,1.0478769720405499,2.3917097995553447,2.151676230847048,0.0,0.49655292366042214,1.2037606579790616,2.2181414681576777,1.4328090050331683,8.995999999999185,0.6275123148681566,0.890309328587402,1.469306445431168,1.52270499273475,22.97200000000157,0.6719855687088363,0.9441006575025865,1.52270499273475,1.657055852857104,22.9800000000032,0.7425131214963149,0.995706525134872,1.657055852857104,-1.8303214392646816,0.2324931825058194,0.3447790450301782
